customer_id,gender,age,payment_method
C103243,Male,46,Cash
C103245,Male,54,Cash
C103246,Male,47,Cash
C103248,Female,43,Credit Card
C103251,Female,25,Cash
C103257,Male,44,Credit Card
C103260,Female,65,Cash
C103261,Male,23,Credit Card
C103262,Female,65,Cash
C103263,Female,21,Debit Card
C103267,Female,48,Credit Card
C103268,Female,32,Credit Card
C103273,Female,37,Credit Card
C103276,Male,28,Debit Card
C103279,Female,38,Cash
C103287,Female,51,Cash
C103291,Female,63,Debit Card
C103292,Male,63,Debit Card
C103297,Female,58,Cash
C103298,Male,41,Cash
C103301,Male,33,Cash
C103303,Female,,Cash
C103308,Male,64,Cash
C103309,Female,55,Cash
C103314,Male,42,Cash
C103315,Female,38,Credit Card
C103321,Male,25,Cash
C103323,Female,59,Debit Card
C103324,Female,54,Debit Card
C103325,Female,43,Cash
C103326,Female,47,Cash
C103327,Female,18,Cash
C103328,Female,67,Cash
C103329,Female,61,Cash
C103331,Female,23,Debit Card
C103332,Male,39,Cash
C103333,Male,21,Cash
C103336,Female,30,Credit Card
C103337,Male,56,Credit Card
C103341,Female,18,Debit Card
C103351,Female,56,Credit Card
C103354,Female,36,Credit Card
C103356,Female,46,Credit Card
C103359,Female,39,Debit Card
C103360,Female,64,Credit Card
C103361,Female,63,Cash
C103365,Male,39,Credit Card
C103385,Female,35,Debit Card
C103386,Male,27,Credit Card
C103388,Female,32,Cash
C103389,Female,43,Credit Card
C103393,Male,32,Cash
C103394,Female,46,Cash
C103395,Female,19,Cash
C103396,Female,68,Cash
C103397,Male,57,Credit Card
C103404,Female,67,Cash
C103405,Male,31,Credit Card
C103409,Female,50,Credit Card
C103414,Male,27,Cash
C103415,Male,56,Cash
C103418,Female,47,Cash
C103421,Female,45,Debit Card
C103423,Female,23,Cash
C103424,Female,52,Credit Card
C103428,Female,42,Debit Card
C103431,Male,25,Cash
C103434,Male,36,Credit Card
C103443,Male,50,Credit Card
C103445,Male,33,Credit Card
C103446,Male,34,Cash
C103447,Male,68,Cash
C103453,Male,46,Credit Card
C103455,Female,61,Cash
C103459,Female,46,Cash
C103460,Female,48,Credit Card
C103461,Female,29,Cash
C103463,Male,37,Debit Card
C103465,Male,38,Credit Card
C103466,Female,35,Debit Card
C103467,Male,51,Cash
C103471,Female,54,Debit Card
C103472,Male,34,Debit Card
C103477,Female,69,Cash
C103478,Male,37,Credit Card
C103479,Female,29,Credit Card
C103484,Male,51,Debit Card
C103492,Female,37,Debit Card
C103498,Male,26,Credit Card
C103500,Male,40,Debit Card
C103503,Male,40,Cash
C103508,Female,34,Credit Card
C103514,Male,29,Debit Card
C103515,Male,34,Cash
C103519,Female,33,Credit Card
C103521,Female,63,Cash
C103523,Female,48,Cash
C103525,Female,65,Cash
C103532,Female,38,Cash
C103535,Male,37,Cash
C103536,Female,37,Credit Card
C103539,Female,32,Cash
C103540,Female,53,Debit Card
C103541,Female,55,Credit Card
C103543,Female,22,Cash
C103545,Male,56,Credit Card
C103546,Male,58,Credit Card
C103549,Male,62,Cash
C103554,Male,64,Cash
C103555,Male,38,Debit Card
C103558,Female,50,Cash
C103560,Female,49,Cash
C103569,Female,60,Credit Card
C103572,Female,35,Debit Card
C103574,Male,67,Credit Card
C103576,Female,32,Cash
C103577,Female,42,Cash
C103578,Male,46,Credit Card
C103582,Female,38,Cash
C103583,Male,55,Credit Card
C103587,Female,65,Debit Card
C103592,Male,69,Cash
C103594,Male,32,Credit Card
C103595,Female,29,Debit Card
C103597,Female,36,Credit Card
C103598,Female,45,Cash
C103602,Male,19,Cash
C103603,Male,21,Cash
C103604,Male,23,Cash
C103609,Female,38,Credit Card
C103613,Female,19,Debit Card
C103616,Female,65,Credit Card
C103617,Male,28,Credit Card
C103620,Male,54,Cash
C103621,Female,52,Cash
C103632,Female,50,Credit Card
C103634,Female,28,Cash
C103638,Female,58,Credit Card
C103641,Male,66,Debit Card
C103645,Female,51,Cash
C103647,Male,20,Cash
C103649,Male,64,Credit Card
C103650,Female,33,Debit Card
C103651,Female,68,Debit Card
C103652,Female,28,Cash
C103653,Female,32,Credit Card
C103657,Female,26,Cash
C103661,Female,64,Debit Card
C103668,Male,54,Cash
C103669,Female,19,Cash
C103670,Female,61,Credit Card
C103671,Female,69,Credit Card
C103672,Male,54,Credit Card
C103676,Male,30,Credit Card
C103681,Female,28,Debit Card
C103691,Male,68,Cash
C103696,Female,67,Cash
C103700,Female,20,Credit Card
C103715,Male,47,Debit Card
C103716,Female,20,Debit Card
C103717,Female,62,Credit Card
C103718,Female,51,Debit Card
C103722,Female,66,Cash
C103725,Female,28,Cash
C103726,Female,34,Debit Card
C103727,Male,40,Credit Card
C103730,Female,26,Debit Card
C103734,Male,62,Cash
C103737,Female,59,Credit Card
C103741,Female,60,Cash
C103744,Female,20,Credit Card
C103750,Female,67,Credit Card
C103754,Male,55,Cash
C103755,Female,52,Cash
C103758,Male,23,Debit Card
C103763,Female,48,Credit Card
C103765,Female,55,Debit Card
C103768,Female,32,Cash
C103772,Male,29,Cash
C103773,Female,56,Credit Card
C103775,Female,20,Cash
C103776,Female,19,Debit Card
C103780,Female,19,Debit Card
C103781,Female,19,Credit Card
C103784,Female,45,Credit Card
C103787,Female,36,Cash
C103788,Female,35,Cash
C103792,Female,69,Credit Card
C103793,Male,48,Cash
C103795,Male,62,Credit Card
C103798,Female,65,Credit Card
C103802,Male,21,Cash
C103803,Female,29,Debit Card
C103807,Female,24,Cash
C103810,Female,59,Debit Card
C103814,Female,68,Debit Card
C103815,Female,39,Credit Card
C103819,Female,59,Cash
C103820,Female,58,Debit Card
C103821,Female,28,Cash
C103824,Male,34,Debit Card
C103825,Female,61,Debit Card
C103835,Male,66,Credit Card
C103837,Female,63,Credit Card
C103838,Male,52,Debit Card
C103840,Male,36,Debit Card
C103845,Male,55,Cash
C103849,Female,68,Cash
C103852,Female,66,Cash
C103857,Female,55,Credit Card
C103860,Female,19,Cash
C103863,Female,23,Debit Card
C103864,Female,62,Cash
C103869,Female,58,Cash
C103871,Male,48,Cash
C103872,Female,46,Credit Card
C103875,Female,61,Credit Card
C103877,Female,41,Credit Card
C103880,Male,61,Cash
C103886,Male,19,Cash
C103887,Female,30,Cash
C103888,Male,69,Cash
C103894,Male,45,Debit Card
C103896,Female,51,Credit Card
C103897,Male,63,Debit Card
C103899,Male,40,Cash
C103900,Male,56,Cash
C103903,Female,55,Credit Card
C103904,Male,25,Cash
C103909,Female,32,Cash
C103910,Male,35,Cash
C103913,Male,22,Cash
C103915,Female,42,Cash
C103917,Female,35,Credit Card
C103930,Male,61,Cash
C103933,Female,22,Cash
C103939,Female,64,Debit Card
C103944,Male,42,Credit Card
C103949,Male,67,Credit Card
C103951,Female,21,Debit Card
C103952,Female,46,Debit Card
C103959,Female,60,Cash
C103962,Female,64,Debit Card
C103964,Female,57,Cash
C103965,Female,61,Debit Card
C103966,Female,48,Credit Card
C103969,Female,52,Credit Card
C103972,Male,40,Credit Card
C103976,Male,55,Credit Card
C103977,Female,43,Credit Card
C103980,Male,57,Cash
C103982,Female,37,Credit Card
C103985,Female,22,Cash
C103992,Male,48,Debit Card
C103995,Female,39,Credit Card
C103996,Female,51,Cash
C103998,Female,58,Credit Card
C104002,Male,27,Credit Card
C104008,Female,29,Credit Card
C104011,Female,48,Credit Card
C104013,Female,68,Credit Card
C104014,Male,54,Cash
C104022,Female,48,Credit Card
C104027,Female,18,Cash
C104031,Female,31,Cash
C104032,Female,26,Debit Card
C104036,Female,58,Credit Card
C104039,Male,39,Credit Card
C104041,Male,25,Cash
C104048,Female,,Credit Card
C104049,Male,27,Cash
C104052,Female,19,Credit Card
C104053,Female,39,Cash
C104054,Female,66,Credit Card
C104055,Female,25,Credit Card
C104057,Male,22,Credit Card
C104061,Male,41,Credit Card
C104063,Male,57,Credit Card
C104069,Female,49,Credit Card
C104072,Female,34,Credit Card
C104074,Female,40,Credit Card
C104078,Female,69,Credit Card
C104081,Female,23,Cash
C104082,Male,57,Debit Card
C104086,Female,18,Cash
C104088,Male,24,Credit Card
C104091,Female,49,Credit Card
C104092,Male,18,Credit Card
C104093,Female,66,Credit Card
C104097,Male,36,Cash
C104101,Female,39,Credit Card
C104103,Female,50,Cash
C104111,Female,41,Credit Card
C104112,Female,55,Credit Card
C104114,Female,68,Cash
C104116,Female,24,Cash
C104117,Female,52,Debit Card
C104118,Female,27,Debit Card
C104119,Female,40,Cash
C104123,Male,32,Credit Card
C104128,Male,21,Credit Card
C104129,Female,20,Cash
C104131,Male,34,Debit Card
C104136,Male,36,Credit Card
C104137,Female,38,Debit Card
C104139,Female,66,Credit Card
C104142,Male,69,Credit Card
C104143,Female,65,Cash
C104144,Male,66,Debit Card
C104147,Female,21,Debit Card
C104153,Female,36,Cash
C104163,Male,35,Debit Card
C104164,Male,23,Credit Card
C104165,Male,51,Cash
C104169,Female,20,Cash
C104172,Female,33,Debit Card
C104174,Female,51,Debit Card
C104180,Female,55,Credit Card
C104184,Female,54,Debit Card
C104187,Female,41,Cash
C104190,Male,38,Cash
C104194,Female,60,Credit Card
C104200,Female,69,Debit Card
C104204,Female,65,Cash
C104209,Female,59,Cash
C104211,Female,20,Credit Card
C104212,Female,19,Cash
C104213,Female,56,Debit Card
C104224,Male,68,Cash
C104226,Male,52,Cash
C104228,Female,28,Debit Card
C104230,Female,21,Debit Card
C104236,Female,50,Cash
C104237,Male,67,Debit Card
C104239,Male,33,Credit Card
C104241,Male,50,Credit Card
C104245,Female,57,Credit Card
C104247,Female,50,Cash
C104250,Male,28,Cash
C104254,Male,54,Cash
C104255,Female,47,Debit Card
C104257,Female,18,Cash
C104263,Female,30,Credit Card
C104264,Female,46,Credit Card
C104268,Male,28,Cash
C104271,Male,37,Cash
C104274,Male,43,Cash
C104279,Male,53,Credit Card
C104280,Male,58,Credit Card
C104285,Male,63,Debit Card
C104286,Male,57,Cash
C104294,Male,48,Cash
C104296,Male,67,Cash
C104300,Female,19,Cash
C104305,Male,53,Cash
C104306,Female,22,Credit Card
C104311,Female,23,Credit Card
C104314,Female,56,Cash
C104317,Male,33,Cash
C104318,Female,50,Cash
C104319,Female,34,Debit Card
C104320,Female,32,Debit Card
C104323,Female,61,Credit Card
C104325,Male,32,Cash
C104329,Male,32,Debit Card
C104331,Male,36,Cash
C104337,Female,41,Debit Card
C104339,Female,66,Cash
C104344,Female,54,Credit Card
C104347,Female,39,Credit Card
C104349,Male,31,Credit Card
C104350,Female,46,Cash
C104352,Female,35,Credit Card
C104355,Female,63,Credit Card
C104356,Female,28,Credit Card
C104357,Male,32,Credit Card
C104363,Female,58,Cash
C104366,Male,23,Cash
C104367,Female,48,Debit Card
C104370,Female,50,Cash
C104371,Male,56,Debit Card
C104373,Male,59,Credit Card
C104374,Female,20,Cash
C104380,Female,32,Debit Card
C104381,Female,64,Cash
C104382,Male,58,Debit Card
C104391,Female,51,Cash
C104393,Male,35,Credit Card
C104400,Female,21,Credit Card
C104402,Female,69,Cash
C104404,Male,37,Cash
C104407,Male,37,Credit Card
C104409,Female,35,Cash
C104416,Male,67,Debit Card
C104418,Male,38,Credit Card
C104421,Male,67,Cash
C104423,Female,18,Cash
C104426,Female,60,Credit Card
C104427,Female,58,Cash
C104429,Female,26,Credit Card
C104431,Male,43,Credit Card
C104433,Male,30,Debit Card
C104436,Male,26,Credit Card
C104437,Female,53,Debit Card
C104439,Female,61,Cash
C104444,Female,27,Credit Card
C104453,Female,64,Cash
C104459,Male,57,Cash
C104460,Male,66,Cash
C104462,Female,42,Debit Card
C104465,Male,34,Cash
C104466,Female,51,Cash
C104473,Male,28,Debit Card
C104478,Female,18,Cash
C104483,Male,50,Credit Card
C104484,Female,67,Cash
C104488,Male,54,Cash
C104492,Female,34,Cash
C104495,Female,29,Debit Card
C104496,Female,32,Credit Card
C104498,Female,66,Credit Card
C104500,Female,58,Cash
C104509,Female,27,Credit Card
C104510,Male,23,Cash
C104512,Female,26,Cash
C104514,Female,37,Credit Card
C104519,Male,52,Credit Card
C104520,Female,57,Cash
C104526,Male,58,Debit Card
C104528,Female,23,Cash
C104532,Male,33,Cash
C104537,Female,52,Credit Card
C104538,Female,61,Credit Card
C104539,Male,46,Cash
C104542,Female,38,Cash
C104543,Female,50,Credit Card
C104556,Male,44,Debit Card
C104560,Female,21,Credit Card
C104567,Male,69,Cash
C104568,Male,30,Credit Card
C104570,Female,58,Credit Card
C104573,Female,22,Cash
C104576,Female,18,Credit Card
C104577,Female,68,Cash
C104578,Female,52,Cash
C104579,Female,42,Cash
C104584,Female,28,Credit Card
C104592,Female,33,Cash
C104593,Male,18,Cash
C104596,Male,50,Credit Card
C104600,Female,51,Debit Card
C104601,Male,22,Debit Card
C104604,Male,49,Credit Card
C104605,Female,38,Cash
C104609,Male,20,Debit Card
C104612,Female,18,Cash
C104615,Female,48,Credit Card
C104616,Male,31,Cash
C104617,Female,54,Debit Card
C104620,Male,21,Credit Card
C104626,Female,42,Credit Card
C104627,Male,47,Credit Card
C104633,Female,44,Cash
C104634,Male,61,Cash
C104637,Female,39,Cash
C104641,Female,57,Cash
C104644,Male,55,Debit Card
C104646,Male,69,Cash
C104654,Female,22,Credit Card
C104655,Female,50,Cash
C104658,Female,59,Cash
C104659,Female,55,Cash
C104660,Female,64,Credit Card
C104665,Male,43,Credit Card
C104669,Female,51,Credit Card
C104670,Female,64,Credit Card
C104673,Female,56,Debit Card
C104686,Female,29,Credit Card
C104687,Male,34,Credit Card
C104688,Female,63,Debit Card
C104689,Female,24,Credit Card
C104690,Female,32,Debit Card
C104696,Female,36,Cash
C104698,Female,57,Cash
C104702,Female,23,Cash
C104706,Male,47,Credit Card
C104708,Female,32,Debit Card
C104712,Male,59,Credit Card
C104715,Female,35,Cash
C104718,Female,61,Credit Card
C104719,Male,33,Credit Card
C104720,Female,63,Cash
C104725,Female,64,Credit Card
C104728,Female,18,Credit Card
C104730,Male,69,Credit Card
C104734,Male,46,Cash
C104738,Female,69,Credit Card
C104739,Female,28,Cash
C104740,Female,39,Cash
C104744,Female,52,Credit Card
C104749,Female,30,Credit Card
C104755,Male,42,Debit Card
C104758,Male,39,Credit Card
C104760,Female,39,Credit Card
C104764,Female,60,Credit Card
C104767,Male,49,Credit Card
C104771,Female,37,Credit Card
C104772,Female,43,Cash
C104775,Female,24,Cash
C104778,Male,40,Credit Card
C104785,Female,49,Cash
C104787,Female,66,Credit Card
C104794,Male,30,Credit Card
C104795,Female,46,Cash
C104796,Male,19,Credit Card
C104799,Female,50,Cash
C104800,Male,41,Debit Card
C104804,Male,44,Cash
C104807,Female,21,Debit Card
C104808,Female,49,Cash
C104815,Male,47,Cash
C104816,Female,26,Debit Card
C104818,Female,60,Cash
C104821,Female,45,Cash
C104824,Male,35,Cash
C104831,Female,56,Credit Card
C104837,Female,66,Debit Card
C104845,Female,65,Cash
C104847,Female,67,Debit Card
C104848,Female,28,Credit Card
C104852,Male,42,Credit Card
C104854,Male,67,Cash
C104860,Male,45,Debit Card
C104868,Female,64,Credit Card
C104877,Male,63,Cash
C104881,Female,67,Credit Card
C104884,Female,36,Debit Card
C104886,Male,53,Cash
C104891,Female,65,Debit Card
C104897,Female,68,Cash
C104899,Male,63,Debit Card
C104902,Female,49,Cash
C104903,Female,69,Credit Card
C104905,Male,19,Credit Card
C104908,Male,24,Credit Card
C104909,Male,69,Credit Card
C104915,Female,54,Debit Card
C104923,Male,44,Cash
C104925,Female,23,Debit Card
C104927,Female,30,Credit Card
C104933,Male,47,Cash
C104942,Male,35,Cash
C104949,Male,44,Debit Card
C104950,Male,33,Cash
C104956,Female,24,Cash
C104957,Male,19,Cash
C104958,Male,61,Cash
C104959,Female,68,Credit Card
C104961,Male,51,Cash
C104963,Male,69,Cash
C104964,Male,29,Cash
C104974,Female,26,Credit Card
C104976,Male,46,Cash
C104980,Female,58,Credit Card
C104984,Male,37,Debit Card
C104985,Male,36,Cash
C104986,Male,46,Cash
C104988,Male,24,Credit Card
C104989,Female,38,Cash
C104990,Male,58,Debit Card
C104993,Female,66,Cash
C104994,Female,51,Cash
C104997,Male,39,Debit Card
C105002,Female,20,Cash
C105006,Female,35,Credit Card
C105012,Male,33,Debit Card
C105013,Female,26,Cash
C105015,Male,41,Debit Card
C105019,Female,28,Credit Card
C105021,Female,20,Cash
C105025,Male,33,Cash
C105026,Male,41,Debit Card
C105027,Male,51,Debit Card
C105029,Female,31,Credit Card
C105030,Female,59,Credit Card
C105034,Male,39,Credit Card
C105039,Female,41,Debit Card
C105041,Female,54,Cash
C105043,Female,67,Cash
C105048,Female,62,Credit Card
C105051,Female,47,Cash
C105060,Female,36,Cash
C105068,Female,27,Debit Card
C105069,Female,57,Credit Card
C105070,Female,21,Cash
C105077,Male,30,Credit Card
C105085,Female,63,Credit Card
C105086,Male,69,Cash
C105089,Male,24,Cash
C105090,Male,50,Credit Card
C105094,Male,60,Cash
C105101,Female,43,Credit Card
C105104,Female,64,Credit Card
C105106,Female,25,Debit Card
C105107,Male,46,Credit Card
C105110,Male,18,Credit Card
C105111,Male,38,Credit Card
C105116,Female,36,Cash
C105118,Female,18,Credit Card
C105122,Female,22,Debit Card
C105126,Female,67,Cash
C105127,Female,59,Debit Card
C105128,Female,52,Debit Card
C105129,Female,41,Debit Card
C105132,Male,18,Cash
C105141,Female,57,Cash
C105146,Male,36,Credit Card
C105149,Female,18,Credit Card
C105150,Female,40,Cash
C105154,Female,21,Cash
C105157,Female,47,Credit Card
C105163,Male,41,Cash
C105164,Female,67,Debit Card
C105168,Female,50,Credit Card
C105169,Male,22,Credit Card
C105170,Female,49,Debit Card
C105172,Female,33,Cash
C105181,Male,29,Credit Card
C105182,Male,57,Cash
C105183,Male,28,Debit Card
C105188,Female,61,Credit Card
C105191,Female,53,Cash
C105197,Female,44,Credit Card
C105201,Female,46,Debit Card
C105210,Male,20,Debit Card
C105213,Female,45,Credit Card
C105215,Male,51,Credit Card
C105218,Female,30,Cash
C105220,Female,39,Cash
C105221,Male,62,Cash
C105224,Female,61,Cash
C105227,Male,35,Cash
C105229,Male,54,Cash
C105230,Female,18,Credit Card
C105232,Female,21,Cash
C105238,Female,44,Cash
C105241,Male,62,Credit Card
C105244,Female,36,Credit Card
C105245,Female,64,Credit Card
C105246,Male,47,Cash
C105254,Male,19,Credit Card
C105258,Male,41,Debit Card
C105259,Female,68,Cash
C105263,Female,40,Cash
C105267,Male,63,Credit Card
C105269,Male,31,Credit Card
C105277,Female,29,Cash
C105280,Male,43,Cash
C105283,Female,55,Credit Card
C105288,Female,23,Cash
C105294,Female,66,Cash
C105298,Female,29,Credit Card
C105299,Female,22,Cash
C105300,Female,67,Credit Card
C105301,Female,49,Credit Card
C105302,Female,58,Cash
C105304,Male,24,Cash
C105307,Male,67,Cash
C105309,Female,21,Cash
C105312,Male,31,Credit Card
C105314,Female,30,Credit Card
C105316,Male,36,Cash
C105319,Female,47,Debit Card
C105324,Female,27,Credit Card
C105332,Female,28,Cash
C105334,Male,23,Debit Card
C105337,Female,49,Credit Card
C105344,Female,18,Credit Card
C105346,Female,54,Credit Card
C105350,Male,46,Debit Card
C105351,Male,55,Cash
C105352,Female,51,Cash
C105366,Female,22,Cash
C105368,Male,68,Credit Card
C105377,Female,29,Debit Card
C105378,Female,35,Credit Card
C105380,Male,48,Debit Card
C105382,Female,38,Cash
C105384,Female,23,Debit Card
C105387,Male,24,Credit Card
C105389,Female,46,Credit Card
C105391,Male,28,Cash
C105393,Male,51,Debit Card
C105400,Female,26,Debit Card
C105401,Female,52,Credit Card
C105402,Female,61,Credit Card
C105403,Female,39,Credit Card
C105405,Female,64,Credit Card
C105412,Female,45,Credit Card
C105421,Female,54,Debit Card
C105422,Female,46,Cash
C105423,Female,41,Cash
C105429,Female,55,Debit Card
C105433,Female,25,Cash
C105438,Male,37,Credit Card
C105444,Female,23,Cash
C105445,Female,25,Cash
C105458,Male,33,Cash
C105463,Female,67,Credit Card
C105464,Female,66,Cash
C105467,Male,37,Cash
C105471,Female,49,Cash
C105474,Female,55,Credit Card
C105480,Female,24,Cash
C105485,Female,51,Credit Card
C105491,Female,44,Credit Card
C105496,Female,43,Credit Card
C105498,Male,46,Credit Card
C105503,Male,46,Credit Card
C105504,Female,33,Cash
C105507,Female,27,Credit Card
C105509,Male,42,Credit Card
C105510,Female,57,Cash
C105511,Female,65,Credit Card
C105515,Female,43,Credit Card
C105516,Male,38,Credit Card
C105522,Female,67,Debit Card
C105524,Male,48,Debit Card
C105526,Female,42,Credit Card
C105527,Male,34,Debit Card
C105529,Female,21,Credit Card
C105535,Female,41,Cash
C105538,Male,69,Credit Card
C105545,Female,30,Credit Card
C105548,Female,54,Cash
C105550,Female,48,Credit Card
C105551,Female,46,Credit Card
C105552,Female,46,Cash
C105553,Male,56,Cash
C105559,Male,42,Cash
C105561,Male,33,Credit Card
C105564,Male,45,Debit Card
C105565,Female,37,Cash
C105566,Female,40,Cash
